id_municipio,ano,populacao
3111200,2018,53866
3111200,2019,54029
3111309,1991,10883
3111309,1992,11090
3111309,1993,11301
3111309,1994,11492
3111309,1995,11677
3111309,1996,10906
3111309,1997,10938
3111309,1998,10965
3111309,1999,10992
3111309,2001,11502
3111309,2002,11552
3111309,2003,11606
3111309,2004,11720
3111309,2005,11782
3111309,2006,11845
3111309,2007,11476
3111309,2008,11840
3111309,2009,11871
3111309,2010,11476
3111309,2011,11479
3111309,2012,11483
3111309,2013,11831
3111309,2014,11844
3111309,2015,11856
3111309,2016,11867
3111309,2017,11878
3111309,2018,11658
3111309,2019,11655
3111408,1991,4519
3111408,1992,4445
3111408,1993,4402
3111408,1994,4349
3111408,1995,4297
3111408,1996,4649
3111408,1997,4700
3111408,1998,4742
3111408,1999,4785
3111408,2001,5424
3111408,2002,5498
3111408,2003,5577
3111408,2004,5743
3111408,2005,5835
3111408,2006,5926
3111408,2007,6570
3111408,2008,6945
3111408,2009,7105
3111408,2010,6870
3111408,2011,6988
3111408,2012,7103
3111408,2013,7444
3111408,2014,7562
3111408,2015,7675
3111408,2016,7783
3111408,2017,7886
3111408,2018,8029
3111408,2019,8151
3111507,1991,11112
3111507,1992,11139
3111507,1993,11177
3111507,1994,11206
3111507,1995,11235
3111507,1996,11741
3111507,1997,11871
3111507,1998,11981
3111507,1999,12091
3111507,2001,13024
3111507,2002,13178
3111507,2003,13345
3111507,2004,13695
3111507,2005,13888
3111507,2006,14081
3111507,2007,13184
3111507,2008,13646
3111507,2009,13719
3111507,2010,14206
3111507,2011,14312
3111507,2012,14416
3111507,2013,14964
3111507,2014,15078
3111507,2015,15186
3111507,2016,15289
3111507,2017,15387
3111507,2018,15356
3111507,2019,15461
3111606,1991,23946
3111606,1992,24194
3111606,1993,24398
3111606,1994,24604
3111606,1995,24804
3111606,1996,24357
3111606,1997,24430
3111606,1998,24489
3111606,1999,24549
3111606,2001,26858
3111606,2002,27087
3111606,2003,27340
3111606,2004,27872
3111606,2005,28167
3111606,2006,28459
3111606,2007,26954
3111606,2008,27853
3111606,2009,27964
3111606,2010,27600
3111606,2011,27681
3111606,2012,27760
3111606,2013,28683
3111606,2014,28783
3111606,2015,28879
3111606,2016,28970
3111606,2017,29057
3111606,2018,28703
3111606,2019,28774
3111705,1991,5411
3111705,1992,5432
3111705,1993,5443
3111705,1994,5457
3111705,1995,5471
3111705,1996,4906
3111705,1997,4796
3111705,1998,4703
3111705,1999,4610
3111705,2001,4709
3111705,2002,4658
3111705,2003,4597
3111705,2004,4470
3111705,2005,4399
3111705,2006,4329
3111705,2007,4668
3111705,2008,4798
3111705,2009,4795
3111705,2010,4628
3111705,2011,4616
3111705,2012,4604
3111705,2013,4729
3111705,2014,4721
3111705,2015,4713
3111705,2016,4706
3111705,2017,4699
3111705,2018,4579
3111705,2019,4563
3111804,1991,16278
3111804,1992,16291
3111804,1993,16605
3111804,1994,16884
3111804,1995,17157
3111804,1996,10515
3111804,1997,10256
3111804,1998,10037
3111804,1999,9818
3111804,2001,9981
3111804,2002,9506
3111804,2003,8983
3111804,2004,7885
3111804,2005,7277
3111804,2006,6674
3111804,2007,11313
3111804,2008,11760
3111804,2009,11865
3111804,2010,11365
3111804,2011,11421
3111804,2012,11476
3111804,2013,11882
3111804,2014,11945
3111804,2015,12005
3111804,2016,12062
3111804,2017,12117
3111804,2018,12025
3111804,2019,12150
3111903,1991,5601
3111903,1992,5668
3111903,1993,5707
3111903,1994,5754
3111903,1995,5800
3111903,1996,5605
3111903,1997,5618
3111903,1998,5629
3111903,1999,5640
3111903,2001,5672
3111903,2002,5677
3111903,2003,5683
3111903,2004,5696
3111903,2005,5703
3111903,2006,5710
3111903,2007,5712
3111903,2008,5897
3111903,2009,5915
3111903,2010,5589
3111903,2011,5583
3111903,2012,5578
3111903,2013,5739
3111903,2014,5738
3111903,2015,5737
3111903,2016,5736
3111903,2017,5735
3111903,2018,5612
3111903,2019,5603
3112000,1991,13610
3112000,1992,13651
3112000,1993,13688
3112000,1994,13724
3112000,1995,13759
3112000,1996,13970
3112000,1997,14125
3112000,1998,14256
3112000,1999,14386
3112000,2001,14557
3112000,2002,14640
3112000,2003,14723
3112000,2004,14898
3112000,2005,14995
3112000,2006,15091
3112000,2007,15499
3112000,2008,16125
3112000,2009,16281
3112000,2010,14595
3112000,2011,14605
3112000,2012,14616
3112000,2013,15066
3112000,2014,15088
3112000,2015,15108
3112000,2016,15128
3112000,2017,15147
3112000,2018,14883
3112000,2019,14886
3112059,1996,
3112059,1997,3603
3112059,1998,3611
3112059,1999,3620
3112059,2001,3874
3112059,2002,3896
3112059,2003,3922
3112059,2004,3979
3112059,2005,4010
3112059,2006,4041
3112059,2007,3967
3112059,2008,4108
3112059,2009,4132
3112059,2010,4195
3112059,2011,4222
3112059,2012,4249
3112059,2013,4406
3112059,2014,4436
3112059,2015,4464
3112059,2016,4491
3112059,2017,4517
3112059,2018,4498
3112059,2019,4525
3112109,1991,7924
3112109,1992,8086
3112109,1993,8213
3112109,1994,8344
3112109,1995,8473
3112109,1996,8410
3112109,1997,4583
3112109,1998,4626
3112109,1999,4668
3112109,2001,5088
3112109,2002,5153
3112109,2003,5225
3112109,2004,5374
3112109,2005,5457
3112109,2006,5539
3112109,2007,4863
3112109,2008,4996
3112109,2009,4991
3112109,2010,5209
3112109,2011,5225
3112109,2012,5241
3112109,2013,5416
3112109,2014,5435
3112109,2015,5454
3112109,2016,5472
3112109,2017,5489
3112109,2018,5424
3112109,2019,5438
3112208,1991,5141
3112208,1992,5085
3112208,1993,5031
3112208,1994,4981
3112208,1995,4932
3112208,1996,5103
3112208,1997,5086
3112208,1998,5072
3112208,1999,5057
3112208,2001,4955
3112208,2002,4927
3112208,2003,4910
3112208,2004,4874
3112208,2005,4854
3112208,2006,4834
3112208,2007,4598
3112208,2008,4693
3112208,2009,4661
3112208,2010,4755
3112208,2011,4739
3112208,2012,4724
3112208,2013,4848
3112208,2014,4836
3112208,2015,4825
3112208,2016,4815
3112208,2017,4805
3112208,2018,4673
3112208,2019,4653
3112307,1991,30338
3112307,1992,30992
3112307,1993,31546
3112307,1994,32095
3112307,1995,32630
3112307,1996,33659
3112307,1997,29136
3112307,1998,29792
3112307,1999,30448
3112307,2001,31684
3112307,2002,32424
3112307,2003,32978
3112307,2004,34140
3112307,2005,34783
3112307,2006,35422
3112307,2007,33061
3112307,2008,34345
3112307,2009,34634
3112307,2010,34803
3112307,2011,35090
3112307,2012,35368
3112307,2013,36740
3112307,2014,37041
3112307,2015,37330
3112307,2016,37606
3112307,2017,37867
3112307,2018,37856
3112307,2019,37784
3112406,1991,7300
3112406,1992,7364
3112406,1993,7436
3112406,1994,7498
3112406,1995,7559
3112406,1996,7333
3112406,1997,7350
3112406,1998,7365
3112406,1999,7379
3112406,2001,7438
3112406,2002,7450
3112406,2003,7462
3112406,2004,7488
3112406,2005,7502
3112406,2006,7516
3112406,2007,7154
3112406,2008,7341
3112406,2009,7326
3112406,2010,7089
3112406,2011,7063
3112406,2012,7039
3112406,2013,7222
3112406,2014,7203
3112406,2015,7185
3112406,2016,7168
3112406,2017,7152
3112406,2018,6952
3112406,2019,6920
3112505,1991,6344
3112505,1992,6468
3112505,1993,6576
3112505,1994,6681
3112505,1995,6784
3112505,1996,7070
3112505,1997,7250
3112505,1998,7403
3112505,1999,7555
3112505,2001,8088
3112505,2002,8227
3112505,2003,8379
3112505,2004,8698
3112505,2005,8875
3112505,2006,9050
3112505,2007,8763
3112505,2008,9155
3112505,2009,9276
3112505,2010,8881
3112505,2011,8956
3112505,2012,9030
3112505,2013,9382
3112505,2014,9461
3112505,2015,9537
3112505,2016,9609
3112505,2017,9678
3112505,2018,9679
3112505,2019,9754
3112604,1991,15060
3112604,1992,15211
3112604,1993,15345
3112604,1994,15475
3112604,1995,15601
3112604,1996,15013
3112604,1997,14962
3112604,1998,14919
3112604,1999,14876
3112604,2001,14286
3112604,2002,14265
3112604,2003,14201
3112604,2004,14066
3112604,2005,13991
3112604,2006,13917
3112604,2007,15302
3112604,2008,15903
3112604,2009,16043
3112604,2010,15290
3112604,2011,15358
3112604,2012,15424
3112604,2013,15961
3112604,2014,16038
3112604,2015,16112
3112604,2016,16183
3112604,2017,16250
3112604,2018,16109
3112604,2019,16173
3112653,1992,4447
3112653,1993,4407
3112653,1994,4369
3112653,1995,4332
3112653,1996,4454
3112653,1997,4440
3112653,1998,4428
3112653,1999,4416
3112653,2001,4282
3112653,2002,4267
3112653,2003,4249
3112653,2004,4211
3112653,2005,4189
3112653,2006,4169
3112653,2007,4801
3112653,2008,5018
3112653,2009,5087
3112653,2010,4925
3112653,2011,4973
3112653,2012,5019
3112653,2013,5221
3112653,2014,5270
3112653,2015,5317
3112653,2016,5362
3112653,2017,5405
3112653,2018,5420
3112653,2019,5468
3112703,1991,11730
3112703,1992,11956
3112703,1993,12182
3112703,1994,12387
3112703,1995,12587
3112703,1996,13035
3112703,1997,13429
3112703,1998,13762
3112703,1999,14094
3112703,2001,13232
3112703,2002,13404
3112703,2003,13539
3112703,2004,13822
3112703,2005,13979
3112703,2006,14134
3112703,2007,14106
3112703,2008,14682
3112703,2009,14830
3112703,2010,14206
3112703,2011,14290
3112703,2012,14372
3112703,2013,14894
3112703,2014,14986
3112703,2015,15074
3112703,2016,15157
3112703,2017,15237
3112703,2018,15153
3112703,2019,15234
3112802,1991,6822
3112802,1992,6954
3112802,1993,7073
3112802,1994,7186
3112802,1995,7296
3112802,1996,7325
3112802,1997,7512
3112802,1998,7670
3112802,1999,7827
3112802,2001,7848
3112802,2002,7929
3112802,2003,8019
3112802,2004,8206
3112802,2005,8310
3112802,2006,8413
3112802,2007,7634
3112802,2008,7858
3112802,2009,7864
3112802,2010,8183
3112802,2011,8217
3112802,2012,8251
3112802,2013,8535
3112802,2014,8574
3112802,2015,8612
3112802,2016,8648
3112802,2017,8682
3112802,2018,8601
3112802,2019,8632
3112901,1991,7827
3112901,1992,7906
3112901,1993,7972
3112901,1994,8039
3112901,1995,8103
3112901,1996,8166
3112901,1997,8250
3112901,1998,8321
3112901,1999,8391
3112901,2001,8963
3112901,2002,9046
3112901,2003,9145
3112901,2004,9351
3112901,2005,9466
3112901,2006,9579
3112901,2007,8855
3112901,2008,9135
3112901,2009,9157
3112901,2010,9030
3112901,2011,9045
3112901,2012,9060
3112901,2013,9349
3112901,2014,9371
3112901,2015,9392
3112901,2016,9412
3112901,2017,9431
3112901,2018,9287
3112901,2019,9298
3113008,1991,21778
3113008,1992,22239
3113008,1993,22645
3113008,1994,23039
3113008,1995,23423
3113008,1996,19649
3113008,1997,19362
3113008,1998,19120
3113008,1999,18878
3113008,2001,20884
3113008,2002,20813
3113008,2003,20735
3113008,2004,20572
3113008,2005,20482
3113008,2006,20392
3113008,2007,21530
3113008,2008,22278
3113008,2009,22392
3113008,2010,22343
3113008,2011,22448
3113008,2012,22549
3113008,2013,23340
3113008,2014,23458
3113008,2015,23571
3113008,2016,23679
3113008,2017,23781
3113008,2018,23586
3113008,2019,23685
3113107,1991,3461
3113107,1992,3417
3113107,1993,3371
3113107,1994,3331
3113107,1995,3291
3113107,1996,3587
3113107,1997,3626
3113107,1998,3659
3113107,1999,3692
3113107,2001,3477
3113107,2002,3482
3113107,2003,3483
3113107,2004,3487
3113107,2005,3489
3113107,2006,3491
3113107,2007,3445
3113107,2008,3549
3113107,2009,3553
3113107,2010,3288
3113107,2011,3273
3113107,2012,3260
3113107,2013,3341
3113107,2014,3330
3113107,2015,3319
3113107,2016,3309
3113107,2017,3299
3113107,2018,3200
3113107,2019,3183
3113206,1991,18833
3113206,1992,19211
3113206,1993,19583
3113206,1994,19924
3113206,1995,20256
3113206,1996,20307
3113206,1997,20863
3113206,1998,21333
3113206,1999,21803
3113206,2001,21305
3113206,2002,21525
3113206,2003,21742
3113206,2004,22198
3113206,2005,22450
3113206,2006,22701
3113206,2007,22240
3113206,2008,23097
3113206,2009,23286
3113206,2010,23346
3113206,2011,23522
3113206,2012,23692
3113206,2013,24594
3113206,2014,24864
3113206,2015,25044
3113206,2016,25214
3113206,2017,25376
3113206,2018,25327
3113206,2019,25501
3113305,1991,40053
3113305,1992,31653
3113305,1993,32257
3113305,1994,32818
3113305,1995,33365
3113305,1996,31387
3113305,1997,31482
3113305,1998,31557
3113305,1999,31635
3113305,2001,32030
3113305,2002,32110
3113305,2003,32198
3113305,2004,32383
3113305,2005,32485
3113305,2006,32586
3113305,2007,32068
3113305,2008,33091
3113305,2009,33182
3113305,2010,32296
3113305,2011,32325
3113305,2012,32353
3113305,2013,33358
3113305,2014,33412
3113305,2015,33463
3113305,2016,33513
3113305,2017,33559
3113305,2018,32988
3113305,2019,33000
3113404,1991,125687
3113404,1992,87004
3113404,1993,87922
3113404,1994,88750
3113404,1995,89554
3113404,1996,87490
3113404,1997,72606
3113404,1998,72781
3113404,1999,72959
3113404,2001,78592
3113404,2002,79168
3113404,2003,79808
3113404,2004,81151
3113404,2005,81895
3113404,2006,82632
3113404,2007,81731
3113404,2008,84825
3113404,2009,85472
3113404,2010,85239
3113404,2011,85811
3113404,2012,86364
3113404,2013,89578
3113404,2014,90192
3113404,2015,90782
3113404,2016,91342
3113404,2017,91841
3113404,2018,91503
3113404,2019,92062
3113503,1991,8196
3113503,1992,8184
3113503,1993,8171
3113503,1994,8160
3113503,1995,8150
3113503,1996,9084
3113503,1997,9358
3113503,1998,9590
3113503,1999,9822
3113503,2001,9044
3113503,2002,9129
3113503,2003,9205
3113503,2004,9363
3113503,2005,9451
3113503,2006,9538
3113503,2007,10145
3113503,2008,10623
3113503,2009,10783
3113503,2010,9148
3113503,2011,9162
3113503,2012,9176
3113503,2013,9467
3113503,2014,9487
3113503,2015,9507
3113503,2016,9526
3113503,2017,9544
3113503,2018,9396
3113503,2019,9405
3113602,1991,5507
3113602,1992,5523
3113602,1993,5539
3113602,1994,5554
3113602,1995,5568
3113602,1996,5592
3113602,1997,5605
3113602,1998,5616
3113602,1999,5627
3113602,2001,5846
3113602,2002,5874
3113602,2003,5903
3113602,2004,5965
3113602,2005,6000
3113602,2006,6034
3113602,2007,6029
3113602,2008,6247
3113602,2009,6286
3113602,2010,6298
3113602,2011,6335
3113602,2012,6372
3113602,2013,6604
3113602,2014,6645
3113602,2015,6684
3113602,2016,6721
3113602,2017,6757
3113602,2018,6721
3113602,2019,6757
3113701,1991,23288
3113701,1992,22997
3113701,1993,22945
3113701,1994,22789
3113701,1995,22638
3113701,1996,23390
3113701,1997,23461
3113701,1998,23517
3113701,1999,23575
3113701,2001,21543
3113701,2002,21722
3113701,2003,21596
3113701,2004,21331
3113701,2005,21184
3113701,2006,21038
3113701,2007,20812
3113701,2008,21302
3113701,2009,21212
3113701,2010,20069
3113701,2011,19921
3113701,2012,19779
3113701,2013,20214
3113701,2014,20090
3113701,2015,19971
3113701,2016,19857
3113701,2017,19750
3113701,2018,19007
3113701,2019,18837
3113800,1991,2242
3113800,1992,2217
3113800,1993,2184
3113800,1994,2158
3113800,1995,2132
3113800,1996,2188
3113800,1997,2181
3113800,1998,2175
3113800,1999,2169
3113800,2001,2248
3113800,2002,2247
3113800,2003,2247
3113800,2004,2248
3113800,2005,2249
3113800,2006,2249
3113800,2007,2550
3113800,2008,2671
3113800,2009,2712
3113800,2010,2446
3113800,2011,2461
3113800,2012,2477
3113800,2013,2567
3113800,2014,2584
3113800,2015,2600
3113800,2016,2615
3113800,2017,2629
3113800,2018,2617
3113800,2019,2632
3113909,1991,10279
3113909,1992,10485
3113909,1993,10674
3113909,1994,10854
3113909,1995,11029
3113909,1996,10803
3113909,1997,10923
3113909,1998,11024
3113909,1999,11125
3113909,2001,11764
3113909,2002,11878
3113909,2003,12007
3113909,2004,12278
3113909,2005,12428
3113909,2006,12576
3113909,2007,11656
3113909,2008,12028
3113909,2009,12061
3113909,2010,11836
3113909,2011,11854
3113909,2012,11872
3113909,2013,12249
3113909,2014,12276
3113909,2015,12302
3113909,2016,12326
3113909,2017,12350
3113909,2018,12158
3113909,2019,12170
3114006,1991,10232
3114006,1992,10328
3114006,1993,10425
3114006,1994,10513
3114006,1995,10598
3114006,1996,10433
3114006,1997,10464
3114006,1998,10490
3114006,1999,10516
3114006,2001,10422
3114006,2002,10436
3114006,2003,10452
3114006,2004,10487
3114006,2005,10506
3114006,2006,10525
3114006,2007,10942
3114006,2008,11358
3114006,2009,11446
3114006,2010,10927
3114006,2011,10967
3114006,2012,11007
3114006,2013,11382
3114006,2014,11429
3114006,2015,11475
3114006,2016,11518
3114006,2017,11559
3114006,2018,11439
3114006,2019,11476
3114105,1991,11291
3114105,1992,11412
3114105,1993,11505
3114105,1994,11602
3114105,1995,11697
3114105,1996,11779
3114105,1997,11909
3114105,1998,12020
3114105,1999,12130
3114105,2001,12673
3114105,2002,12809
3114105,2003,12931
3114105,2004,13188
3114105,2005,13331
3114105,2006,13472
3114105,2007,13657
3114105,2008,14236
3114105,2009,14397
3114105,2010,13750
3114105,2011,13842
3114105,2012,13932
3114105,2013,14451
3114105,2014,14550
3114105,2015,14645
3114105,2016,14736
3114105,2017,14822
3114105,2018,14769
3114105,2019,14859
3114204,1991,14415
3114204,1992,14441
3114204,1993,14688
3114204,1994,14812
3114204,1995,14933
3114204,1996,15961
3114204,1997,16443
3114204,1998,16851
3114204,1999,17258
3114204,2001,17487
3114204,2002,17734
3114204,2003,18002
3114204,2004,18564
3114204,2005,18875
3114204,2006,19184
3114204,2007,18943
3114204,2008,19779
3114204,2009,20031
3114204,2010,20012
3114204,2011,20231
3114204,2012,20444
3114204,2013,21294
3114204,2014,21519
3114204,2015,21735
3114204,2016,21941
3114204,2017,22136
3114204,2018,22257
3114204,2019,22478
3114303,1991,27359
3114303,1992,27626
3114303,1993,27875
3114303,1994,28110
3114303,1995,28338
3114303,1996,28482
3114303,1997,28815
3114303,1998,29096
3114303,1999,29376
3114303,2001,29698
3114303,2002,29902
3114303,2003,30108
3114303,2004,30538
3114303,2005,30777
3114303,2006,31014
3114303,2007,30712
3114303,2008,31843
3114303,2009,32059
3114303,2010,29735
3114303,2011,29756
3114303,2012,29777
3114303,2013,30695
3114303,2014,30739
3114303,2015,30782
3114303,2016,30823
3114303,2017,30861
3114303,2018,30324
3114303,2019,30329
3114402,1991,17471
3114402,1992,17821
3114402,1993,18142
3114402,1994,18447
3114402,1995,18745
3114402,1996,18482
3114402,1997,18698
3114402,1998,18880
3114402,1999,19062
3114402,2001,20009
3114402,2002,20208
3114402,2003,20429
3114402,2004,20893
3114402,2005,21149
3114402,2006,21404
3114402,2007,19480
3114402,2008,20055
3114402,2009,20070
3114402,2010,20426
3114402,2011,20479
3114402,2012,20531
3114402,2013,21206
3114402,2014,21273
3114402,2015,21338
3114402,2016,21400
3114402,2017,21458
3114402,2018,21180
3114402,2019,21225
3114501,1991,13634
3114501,1992,13941
3114501,1993,14159
3114501,1994,14398
3114501,1995,14630
3114501,1996,14263
3114501,1997,14421
3114501,1998,14555
3114501,1999,14688
3114501,2001,14386
3114501,2002,14498
3114501,2003,14568
3114501,2004,14714
3114501,2005,14795
3114501,2006,14875
3114501,2007,15743
3114501,2008,16425
3114501,2009,16624
3114501,2010,17048
3114501,2011,17255
3114501,2012,17456
3114501,2013,18205
3114501,2014,18416
3114501,2015,18619
3114501,2016,18812
3114501,2017,18995
3114501,2018,19144
3114501,2019,19355
3114550,1992,9717
3114550,1993,9661
3114550,1994,9595
3114550,1995,9532
3114550,1996,9255
3114550,1997,9027
3114550,1998,8834
3114550,1999,8641
3114550,2001,8802
3114550,2002,8722
3114550,2003,8634
3114550,2004,8451
3114550,2005,8349
3114550,2006,8248
3114550,2007,8859
3114550,2008,9129
3114550,2009,9143
3114550,2010,9471
3114550,2011,9514
3114550,2012,9556
3114550,2013,9890
3114550,2014,9939
3114550,2015,9985
3114550,2016,10030
3114550,2017,10072
3114550,2018,9986
3114550,2019,10027
3114600,1991,4451
3114600,1992,4543
3114600,1993,4553
3114600,1994,4565
3114600,1995,4576
3114600,1996,4058
3114600,1997,3961
3114600,1998,3880
3114600,1999,3798
3114600,2001,3798
3114600,2002,3752
3114600,2003,3690
3114600,2004,3558
3114600,2005,3485
3114600,2006,3413
3114600,2007,4015
3114600,2008,4158
3114600,2009,4182
3114600,2010,3948
3114600,2011,3953
3114600,2012,3958
3114600,2013,4081
3114600,2014,4089
3114600,2015,4096
3114600,2016,4103
3114600,2017,4110
3114600,2018,4044
3114600,2019,4047
3114709,1991,2574
3114709,1992,2605
3114709,1993,2620
3114709,1994,2640
3114709,1995,2660
3114709,1996,2801
3114709,1997,2871
3114709,1998,2931
3114709,1999,2991
3114709,2001,3149
3114709,2002,3197
3114709,2003,3247
3114709,2004,3353
3114709,2005,3411
3114709,2006,3469
3114709,2007,3234
3114709,2008,3355
3114709,2009,3380
3114709,2010,3341
3114709,2011,3360
3114709,2012,3380
3114709,2013,3502
3114709,2014,3523
3114709,2015,3544
3114709,2016,3563
3114709,2017,3581
3114709,2018,3560
3114709,2019,3579
3114808,1991,4681
3114808,1992,4620
3114808,1993,4580
3114808,1994,4535
3114808,1995,4491
3114808,1996,4716
3114808,1997,4730
3114808,1998,4741
3114808,1999,4753
3114808,2001,4740
3114808,2002,4744
3114808,2003,4749
3114808,2004,4760
3114808,2005,4766
3114808,2006,4772
3114808,2007,4611
3114808,2008,4739
3114808,2009,4735
3114808,2010,4556
3114808,2011,4542
3114808,2012,4530
3114808,2013,4651
3114808,2014,4642
3114808,2015,4633
3114808,2016,4625
3114808,2017,4617
3114808,2018,4495
3114808,2019,4478
3114907,1991,2093
3114907,1992,2060
3114907,1993,2039
3114907,1994,2014
3114907,1995,1990
3114907,1996,2176
3114907,1997,2200
3114907,1998,2220
3114907,1999,2240
3114907,2001,2279
3114907,2002,2300
3114907,2003,2317
3114907,2004,2352
3114907,2005,2371
3114907,2006,2390
3114907,2007,2100
3114907,2008,2143
3114907,2009,2129
3114907,2010,2244
3114907,2011,2242
3114907,2012,2241
3114907,2013,2307
3114907,2014,2308
3114907,2015,2308
3114907,2016,2309
3114907,2017,2309
3114907,2018,2260
3114907,2019,2257
3115003,1991,2629
3115003,1992,2654
3115003,1993,2675
3115003,1994,2695
3115003,1995,2715
3115003,1996,2262
3115003,1997,2208
3115003,1998,2163
3115003,1999,2117
3115003,2001,2622
3115003,2002,2621
3115003,2003,2620
3115003,2004,2618
3115003,2005,2618
3115003,2006,2617
3115003,2007,2799
3115003,2008,2911
3115003,2009,2938
3115003,2010,2857
3115003,2011,2875
3115003,2012,2893
3115003,2013,2999
3115003,2014,3018
3115003,2015,3037
3115003,2016,3055
3115003,2017,3071
3115003,2018,3057
3115003,2019,3075
3115102,1991,15818
3115102,1992,15661
3115102,1993,15522
3115102,1994,15387
3115102,1995,15256
3115102,1996,16931
3115102,1997,17442
3115102,1998,17875
3115102,1999,18306
3115102,2001,17388
3115102,2002,17585
3115102,2003,17728
3115102,2004,18027
3115102,2005,18193
3115102,2006,18357
3115102,2007,17067
3115102,2008,17572
3115102,2009,17587
3115102,2010,17412
3115102,2011,17422
3115102,2012,17433
3115102,2013,17967
3115102,2014,17991
3115102,2015,18014
3115102,2016,18036
3115102,2017,18057
3115102,2018,17739
3115102,2019,17740
3115201,1991,3898
3115201,1992,3933
3115201,1993,3966
3115201,1994,3996
3115201,1995,4026
3115201,1996,4030
3115201,1997,4074
3115201,1998,4111
3115201,1999,4148
3115201,2001,4036
3115201,2002,4047
3115201,2003,4059
3115201,2004,4084
3115201,2005,4098
3115201,2006,4112
3115201,2007,3960
3115201,2008,4075
3115201,2009,4077
3115201,2010,3954
3115201,2011,3949
3115201,2012,3944
3115201,2013,4057
3115201,2014,4055
3115201,2015,4053
3115201,2016,4052
3115201,2017,4050
3115201,2018,3962
3115201,2019,3954
3115300,1991,58138
3115300,1992,59382
3115300,1993,60453
3115300,1994,61505
3115300,1995,62530
3115300,1996,61984
3115300,1997,62708
3115300,1998,63320
3115300,1999,63931
3115300,2001,64675
3115300,2002,65209
3115300,2003,65780
3115300,2004,66977
3115300,2005,67640
3115300,2006,68298
3115300,2007,67384
3115300,2008,69955
3115300,2009,70507
3115300,2010,69757
3115300,2011,70200
3115300,2012,70630
3115300,2013,73232
3115300,2014,73712
3115300,2015,74171
3115300,2016,74609
3115300,2017,75025
3115300,2018,74691
3115300,2019,75123
3115359,1996,
3115359,1997,4029
3115359,1998,4069
3115359,1999,4108
3115359,2001,4291
3115359,2002,4330
3115359,2003,4372
3115359,2004,4459
3115359,2005,4507
3115359,2006,4555
3115359,2007,4561
3115359,2008,4747
3115359,2009,4795
3115359,2010,4846
3115359,2011,4892
3115359,2012,4938
3115359,2013,5136
3115359,2014,5184
3115359,2015,5230
3115359,2016,5274
3115359,2017,5316
3115359,2018,5330
3115359,2019,5376
3115409,1991,3379
3115409,1992,3409
3115409,1993,3438
3115409,1994,3464
3115409,1995,3490
3115409,1996,3379
3115409,1997,3389
3115409,1998,3397
3115409,1999,3405
3115409,2001,3879
3115409,2002,3269
3115409,2003,3260
3115409,2004,3241
3115409,2005,3231
3115409,2006,3221
3115409,2007,3424
3115409,2008,3550
3115409,2009,3573
3115409,2010,3462
3115409,2011,3475
3115409,2012,3489
3115409,2013,3608
3115409,2014,3623
3115409,2015,3638
3115409,2016,3652
3115409,2017,3666
3115409,2018,3629
3115409,2019,3641
3115458,1992,7067
3115458,1993,7081
3115458,1994,7100
3115458,1995,7119
3115458,1996,6230
3115458,1997,6090
3115458,1998,5972
3115458,1999,5854
3115458,2001,7360
3115458,2002,7393
3115458,2003,7422
3115458,2004,7481
3115458,2005,7514
3115458,2006,7547
3115458,2007,6597
3115458,2008,6704
3115458,2009,6633
3115458,2010,6708
3115458,2011,6660
3115458,2012,6614
3115458,2013,6761
3115458,2014,6721
3115458,2015,6683
3115458,2016,6646
3115458,2017,6612
3115458,2018,6366
3115458,2019,6311
3115474,1996,
3115474,1997,5089
3115474,1998,5025
3115474,1999,4961
3115474,2001,5285
3115474,2002,5247
3115474,2003,5205
3115474,2004,5117
3115474,2005,5068
3115474,2006,5020
3115474,2007,5303
3115474,2008,5465
3115474,2009,5473
3115474,2010,5102
3115474,2011,5084
3115474,2012,5067
3115474,2013,5200
3115474,2014,5187
3115474,2015,5174
3115474,2016,5163
3115474,2017,5151
3115474,2018,5008
3115474,2019,4986
3115508,1991,19492
3115508,1992,19661
3115508,1993,19859
3115508,1994,20026
3115508,1995,20190
3115508,1996,21041
3115508,1997,21617
3115508,1998,22104
3115508,1999,22591
3115508,2001,22429
3115508,2002,22684
3115508,2003,22942
3115508,2004,23482
3115508,2005,23782
3115508,2006,24079
3115508,2007,21009
3115508,2008,21514
3115508,2009,21431
3115508,2010,21705
3115508,2011,21672
3115508,2012,21641
3115508,2013,22257
3115508,2014,22244
3115508,2015,22231
3115508,2016,22219
3115508,2017,22208
3115508,2018,21703
3115508,2019,21656
3115607,1991,1402
3115607,1992,1380
3115607,1993,1366
3115607,1994,1349
3115607,1995,1333
3115607,1996,1297
3115607,1997,1266
3115607,1998,1240
3115607,1999,1214
3115607,2001,1271
3115607,2002,1265
3115607,2003,1254
3115607,2004,1231
3115607,2005,1218
3115607,2006,1205
3115607,2007,1203
3115607,2008,1228
3115607,2009,1221
3115607,2010,1210
3115607,2011,1204
3115607,2012,1199
3115607,2013,1227
3115607,2014,1222
3115607,2015,1218
3115607,2016,1213
3115607,2017,1209
3115607,2018,1171
3115607,2019,1164
3115706,1991,6443
3115706,1992,6387
3115706,1993,6306
3115706,1994,6243
3115706,1995,6183
3115706,1996,6204
3115706,1997,6065
3115706,1998,5947
3115706,1999,5830
3115706,2001,6544
3115706,2002,6570
3115706,2003,6580
3115706,2004,6602
3115706,2005,6614
3115706,2006,6626
